"extid","barcode"
"5000116103140","5000116103140"
"5000149022692","5000149022692"
"5000116103782","5000116103782"
"50001161037999","5000116103799"
"5010238008162","5010238008162"
"5000116103171","5000116103171"
"5014008000097","5014008000097"
"5000205037776","5000205037776"
"5000116103973","5000116103973"
"5000116102891","5000116102891"
"5000205037592","5000205037592"
"5000205037561","5000205037561"
"5000149014994","5000149014994"
"5019312080216","5019312080216"
"5010485210196","5010485210196"
"8420729000204","8420729000204"
"5000143558241","5000143558241"
"7613033274343","7613033274343"
"5011003042015","5011003042015"
"5019312092813","5019312092813"
"5000435005156","5000435005156"
"5000434601403","5000434601403"
"5000433015430","5000433015430"
"5000433014921","5000433014921"
"5000112581898","000112581898"
"EH1622","5020713040075"
"5000168163901","5000168163901"
"5010102115798","5010102115798"
"8000353006881","8000353006881"
"8000353300026","8000353300026"
"5410746061893","5410746061893"
"5000299211243","5000299211243"
"5010739197310","5010739197310"
"5010496080818 ","5010496080818"
"5032482007401","5032482007401"
"5000281005430","5000281005430"
"5027876827437","5027876827437"
"5011417536070","5011417536070"
"5020379030656","5020379030656"
"8718114567372","8718114567372"
"EH1623","8431356001205"
"5000143243239","5000143243239"
"5000143244137","5000143244137"
"5010718115212","5010718115212"
"5000393158741","5000393158741"
"5410316995269","5410316995269"
"3183202101663","183202101663"
"5022463455505","5022463455505"
"5050083539954","050083539954"
"80578246","80578246"
"5012427000407","5012427000407"
"5012427030602","5012427030602"
"5012427030800","5012427030800"
"5000101959332","5000101959332"
"5024071210170","5024071210170"
"5015282122192","5015282122192"
"5024879005275","5024879005275"
"5024879005268","5024879005268"
"5024879005060","5024879005060"
"5024879005251","5024879005251"
"5024879005312","5024879005312"
"5024879005282","5024879005282"
"5060228810039","5060228810039"
"5060228810237","5060228810237"
"5000143236064","5000143236064"
"EH1625","5000112575088"
"5010071803009","5010071803009"
"5000231082436","5000231082436"
"42211471","42211471"
"42211464","42211464"
"42211488","42211488"
"5031390108484","5031390108484"
"5031390108439","5031390108439"
"EH1626","5741000006818"
"EH1629","42040613"
"EH1630","8722700622581"
"EH1631","5000197156707"
"EH1632","5000197156738"
"EH1633","5000197156745"
"EH1634","5000197156714"
"EH1635","5000354166419"
"8711000272459","8711000272459"
"5017764113032","5017764113032"
"5017764112813","5017764112813"
"5011835103823","5011835103823"
"5011835103816","5011835103816"
"5011835104189","5011835104189"
"5011835103830","5011835103830"
"5011835103809","5011835103809"
"5020092700782","5020092700782"
"5050083538148","5050083538148"
"5050083539893","5050083539893"
"5050083539572","5050083539572"
"5050083539633","5050083539633"
"7314710488502","7314710488502"
"7314710478503","7314710478503"
"5012035931391","5012035931391"
"5449000178794","5449000178794"
"EH1637","5010017098926"
"EH1638","5035766641001"
"7804320065632","7804320065632"
"5010867600034","5010867600034"
"EH1639","8032610318277"
"5000295141919","5000295141919"
"014379097078","014379097078"
"05021319135004","021319135004"
"05035766040095","035766040095"
"05000213006498","05000213006498"
"05000213000076","05000213000076"
"4100130000720","4100130000720"
"05010038045084","05010038045084"
"5035766040156","5035766040156"
"05016325468581","016325468581"
"01632573","01632573"
"016325712561","016325712561"
"5901559140603","5901559140603"
"010134007276","05010134007276"
"05014379046885","05014379046885"
"016325763631","016325763631"
"05010038100097","05010038"
"5901359000169","5901359000169"
"5035766640950","5035766640950"
"05023887000180","023887000180"
"0501632545","05016325455468"
"050100380475","05010038047514"
"014379083316","014379083316"
"05010015951520","05010015951520"
"05000264001107","05000264001107"
"010134007283","05010134007283"
"5035766641049","\5035766641049"
"05000264002289","050002640022"
"29300727618010","29300727618010"
"29311789392213","29311789392213"
"10080720498315","10080720498315"
"29312088201909","29312088201909"
"05410316909976","05410316909976"
"05010038100301","010038100301"
"3155930400530","3155930400530"
"05010055040116","050100550401"
"5000213000144","5000213000144"
"5410228154693","5410228154693"
"5023837000093","5023837000093"
"8008440122001","8008440122001"
"4100130022692","4100130022692"
"012686050250","05012686050250"
"5010038100288","5010038100288"
"7501064102165","7501064102165"
"7501049936457","7501049936457"
"3035540001740","3035540001740"
"5010677211079","5010677211079"
"5700350027119","5700350027119"
"5010696815104","5010696815104"
"5000143243222","000143243222"
"5000143241037","5000143241037"
"7321011127542","7321011127542"
"5060116334708","5060116334708"
"5060116334944","5060116334944"
"5013719030089","5013719030089"
"5000143236071","5000143236071"
"8001060545908","8001060545908"
"651","7465603161207"
"814539011846","814539011846"
"5413149944732","5413149944732"
"5031390108521","5031390108521"
"5031390108446","5031390108446"
"5015282122048","5015282122048"
"5060122031813","5060122031813"
"5000328683294","5000328683294"
"5000382012665","5000382012665"
"5000382029908","5000382029908"
"6412700591773","6412700591773"
"6412700581705","6412700581705"
"5034660522065","5034660522065"
"7622300315245","7622300315245"
"5050974001300","5050974001300"
"5010115934638","5010115934638"
"7613032284039","7613032284039"
"4060800165930","4060800165930"
"4060800165954","4060800165954"
"5099286008461","5099286008461"
"5015282122062","5015282122062"
"EH1640","4062400028202"
"EH1641","5024993729910"
"EH1642","9300752370040"
"5011061171351","5011061171351"
"EH1643","4060800166098"
"5099286009543","5099286009543"
"5015282122017","5015282122017"
"5000433015461","5000433015461"
"4007988037307","4007988037307"
"4060800128485","4060800128485"
"7613033132834 ","7613033132834"
"8711000279700","711000279700"
"5000157066312","5000157066312"
"5000158065987","5000158065987"
"5000104012300","5000104012300"
"5000168163413","5000168163413"
"5010718530411","5010718530411"
"5010718530619","5010718530619"
"5010718530510","5010718530510"
"5000347043925","5000347043925"
"5014044006015","5014044006015"
"5000433015409","000433015409"
"4060800165794","4060800165794"
"5012035930783","012035930783"
"8593893720657","8593893720657"
"5000393158611","5000393158611"
"87308662","87308662"
"5010511470235","5010511470235"
"EH1644","5000112581904"
"EH1646","5000112581744"
"EH1648","9199499944"
"5410076079018","5410076079018"
"5000112581768","5000112581768"
"8414769015021","8414769015021"
"8410026047408","8410026047408"
"9421901182038","9421901182038"
"50498253","0498253"
"3430560003093","3430560003093"
"8413425003075","8413425003075"
"5011013510313","5011013510313"
"8410591004370","8410591004370"
"3182520202472","3182520202472"
"3182520602715","3182520602715"
"3182520899023","3182520899023"
"3182520971187","3182520971187"
"3182520612912","3182520612912"
"026861182976","26861182976"
"3182520900484","3182520900484"
"3330620013027","3330620013027"
"3142920016956","3142920016956"
"5010055040116","5010055040116"
"5000168099088","5000168099088"
"5000168099071","5000168099071"
"4060800165978","4060800165978"
"5038349001025","5038349001025"
"7613033141478","7613033141478"
"5000187124686","5000187124686"
"5000187124662","5000187124662"
"072417133770","72417133770"
"9310297651870","9310297651870"
"7613032924669","7613032924669"
"8410076460189","8410076460189"
"5000347045561","5000347045561"
"5000347045516","5000347045516"
"5000347043734","5000347043734"
"8717644098967","717644098967"
"046066600105","046066600105"
"5021973125724","5021973125724"
"5021973125519","5021973125519"
"652655500260","652655500260"
"5021973125694","5021973125694"
"5000231083006","5000231083006"
"7613032982430","613032982430"
"8717644721421","8717644721421"
"4005808293490","4005808293490"
"5012583200802","5012583200802"
"8718114657882","8718114657882"
"7613033153365","7613033153365"
"7613033153730","7613033153730"
"7613033153266","7613033153266"
"7613031448258","7613031448258"
"5000433013870","5000433013870"
"8717163283042","8717163283042"
"071475740012","071475740012"
"5031390108477","5031390108477"
"7613033274367","7613033274367"
"5000111044226","5000111044226"
"5010232980181","5010232980181"
"8711600319400","8711600319400"
"8711600319356","8711600319356"
"072417131868","072417131868"
"072417134630","072417134630"
"84100429","84100429"
"5010338017026","5010338017026"
"4021511485953l","4021511485953"
"6004786008117","6004786008117"
"5031390108453","5031390108453"
"5031390108545","5031390108545"
"5060021006516"," 5060021006516"
"5060021006547","5060021006547"
"5060021006509","5060021006509"
"5000237104453","5000237104453"
"8718114233000","718114233000"
"5020379018579","71811423300050203790"
"5000354800719","5000354800719"
"5000354800702","5000354800702"
"5000166067454","5000166067454"
"5000166067461","5000166067461"
"5010338017019","5010338017019"
"072417133787","072417133787"
"8593893708389","8593893708389"
"5012131729007","5012131729007"
"7610700605783","7610700605783"
"5017353503190","5017353503190"
"5011295075296","5011295075296"
"5000201499004","5000201499004"
"51180102","51180102"
"5015282121997","5015282121997"
"5000143282030","5000143282030"
"5000143155082","5000143155082"
"5000143549027","5000143549027"
"9771753511112","771753511112"
"9771741954082","9771741954082"
"9771479792109","9771479792109"
"9770955011215","9770955011215"
"5026469016005","026469016005"
"9771745143888","9771745143888"
"9771750106052","9771750106052"
"9771476104042","9771476104042"
"9770953098232","9770953098232"
"9770958983250","9770958983250"
"9771742601091","9771742601091"
"9771468404099","9771468404099"
"9771466608390","9771466608390"
"9770966849159","9770966849159"
"9771467408128","9771467408128"
"9770967667134","9770967667134"
"9771741722087","9771741722087"
"9772042511011","9772042511011"
"9770951862989","9770951862989"
"9771478434031","9771478434031"
"9770269259204","9770269259204"
"9771753723041","9771753723041"
"9770262213173","9770262213173"
"5017840002762","5017840002762"
"9771362849132","9771362849132"
"9771746613014","9771746613014"
"9771470446087","9771470446087"
"9772043062000","9772043062000"
"9772044729001","9772044729001"
"9770262845305","9770262845305"
"9770140454186","9770140454186"
"9770959090209","9770959090209"
"9770961945085","9770961945085"
"9771748810992","9771748810992"
"9770269946227","9770269946227"
"9772042392009","9772042392009"
"9771360497144","9771360497144"
"9771471101084","9771471101084"
"9772046051001","9772046051001"
"9770959712194","9770959712194"
"9770263085205","9770263085205"
"9770967123128","9770967123128"
"9771474183094","9771474183094"
"9770955132095","9770955132095"
"9771058301944","9771058301944"
"9771479496014","9771479496014"
"9771757060012","9771757060012"
"9781905042524","9781905042524"
"9771464278106","9771464278106"
"9770269942212","9770269942212"
"9771360350135","9771360350135"
"9771355829134","9771355829134"
"9771461621974","771461621974"
"9771364963157","9771364963157"
"9771471739027","9771471739027"
"9771466382016","9771466382016"
"5010511470457.","5010511470457"
"9771740851085","9771740851085"
"9770955138110","9770955138110"
"9770954875214","770954875214"
"9771758833011","9771758833011"
"9771465018114","9771465018114"
"9771368072121","9771368072121"
"9771364264100","9771364264100"
"9771742885132","9771742885132"
"9771353347234","9771353347234"
"5015282122307","015282122307"
"80761761","80761761"
"5010485300163","5010485300163"
"9770968336046","9770968336046"
"9770307268649","9770307268649"
"9771353094435","9771353094435"
"9770294805346","9770294805346"
"9772009246048","9772009246048"
"9770958039087","9770958039087"
"9771759631241","771759631241"
"9771479983408","9771479983408"
"9772045492140","9772045492140"
"9771759017045","9771759017045"
"9771758874076","9771758874076"
"9770003330183","9770003330183"
"9770027226226","9770027226226"
"9770961150144","9770961150144"
"9771479133216","9771479133216"
"9770040788053","9770040788053"
"9770958426177","770958426177"
"9770966427104","9770966427104"
"9771362836019","9771362836019"
"9771755829000","9771755829000"
"9771478439081","9771478439081"
"9771355027172","9771355027172"
"9770003324298","9770003324298"
"9770268980239","9770268980239"
"9771528170018","9771528170018"
"9770953633211","9770953633211"
"9771464782085","9771464782085"
"9770017208256","9770017208256"
"9770963120138","9770963120138"
"9770968827148","9770968827148"
"9771753314010","9771753314010"
"9771355967140","9771355967140"
"9770028636277","9770028636277"
"9771754509040","9771754509040"
"9771361506104","9771361506104"
"9771356871118","9771356871118"
"9771463065066","9771463065066"
"9772044235007","9772044235007"
"9771366130106","9771366130106"
"9771757561014","9771757561014"
"9771351271142","9771351271142"
"9771461490075","9771461490075"
"9771466065049","771466065049"
"9781862247895","9781862247895"
"9771367294012","9771367294012"
"9772046153996","9772046153996"
"9771746561056","9771746561056"
"9771473826084","9771473826084"
"9771740008007","9771740008007"
"9771357553143","9771357553143"
"9771477814049","9771477814049"
"9772040171019","9772040171019"
"9771750171029","9771750171029"
"9772040169009","9772040169009"
"9771749848017","9771749848017"
"9771468173100","9771468173100"
"9771358006082","771358006082"
"9771752621034","9771752621034"
"9771749521026","9771749521026"
"9771754142032","9771754142032"
"9772045368001","9772045368001"
"9772041080006","9772041080006"
"9771749900043","9771749900043"
"9771751727003","9771751727003"
"9771461592120","9771461592120"
"9770956167164","9770956167164"
"9771469451122","9771469451122"
"9770956159183","9770956159183"
"9770956156182","770956156182"
"9771477145075","9771477145075"
"9772040329038","9772040329038"
"9772044012004","9772044012004"
"9772045822008","9772045822008"
"9771742115079","9771742115079"
"9770961747214","9770961747214"
"9770959004138","9770959004138"
"9778756779082","9778756779082"
"5018819902809","5018819902809"
"9771755988028","9771755988028"
"9771573206014","9771573206014"
"9770006851173","9770006851173"
"5018819902434","5018819902434"
"9771745502043","9771745502043"
"9772046170009","9772046170009"
"5024879005220","5024879005220"
"5024879005213","5024879005213"
"5060079911954","5060079911954"
"5024879005183","5024879005183"
"5024879005176","5024879005176"
"5024879005206","024879005206"
"5024879005527","5024879005527"
"5000328684918","5000328684918"
"5012035905057","012035905057"
"5012035928285","5012035928285"
"05016325745347","05016325745347"
"5010338019754","5010338019754"
"5010338206130","5010338206130"
"87311709","87311709"
"5021973125526","5021973125526"
"5021973125717","5021973125717"
"9770954895229","9770954895229"
"4008005440131","008005440131"
"5000382032540","5000382032540"
"5000382032489","5000382032489"
"5000168163451","5000168163451"
"5035766640820","5035766640820"
"5000433015348","000433015348"
"5000382016533","000382016533"
"5000112581911","5000112581911"
"5011898006949","5011898006949"
"9770965397750","9770965397750"
"9770307176357","9770307176357"
"9779219986955","9779219986955"
"9770294805353","9770294805353"
"9770968336053","9770968336053"
"9770307268656","9770307268656"
"5000158060111","5000158060111"
"8714789431628","8714789431628"
"5000207004387","5000207004387"
"8718114567389","8718114567389"
"5413149946590","5413149946590"
"5011417537176","5011417537176"
"5099556011573","099556011573"
"5099556011559","5099556011559"
"5010981003322","010981003322"
"8714789431659","8714789431659"
"5010123730215","010123730215"
"5000347033469","5000347033469"
"5024523199503","5024523199503"
"5000347045158","000347045158"
"5031413912043","031413912043"
"5000204566970","5000204566970"
"4000388314306","4000388176201"
"EH1649","000388176201"
"EH1650","8712400557931"
"EH1651","5900852171444"
"EH1652","85942837"
"EH1653","5000101836336"
"EH1655","5000101836411"
"EH1656","5050083540448"
"EH1658","070177247157"
"EH1659","7613032814021"
"EH1660","5410976080428"
"EH1661","8722700043171"
"EH1662","5013635364107"
"EH1663","5010115927166"
"EH1664","5011157620220"
"EH1666","000270700329"
"8000270700329","8000270700329"
"5000166074018","5000166074018"
"080432402931","80432402931"
"5000112581775","5000112581775"
"5011941132038","5011941132038"
"5011941626018","5011941626018"
"5011941444018","5011941444018"
"5011941445039","5011941445039"
"EH1669","5011941414950"
"5011302112204","5011302112204"
"5011302116059","5011302116059"
"5011251974830","5011251974830"
"5011251022609","5011251022609"
"5034660521440","5034660521440"
"8018075041318","8018075041318"
"8018075040724","8018075040724"
"8015449126305","8015449126305"
"8018075040779","018075040779"
"8018075040731","8018075040731"
"8028936006424","8028936006424"
"5050083545467","050083545467"
"5023800000044","5023800000044"
"5011898005744","5011898005744"
"5000382029380","5000382029380"
"5000382027973","5000382027973"
"84197795","84197795"
"5000433016727","5000433016727"
"5000112581331","5000112581331"
"5022313329598","5022313329598"
"EH1670","4008005900307"
"9771365686086","9771365686086"
"9770955491109","9770955491109"
"9771742210019","771742210019"
"9770982608037","9770982608037"
"5000168163475","000168163475"
"5000237104217","5000237104217"
"5413548008462","5413548008462"
"5000112576146","000112576146"
"5000306003458","5000306003458"
"7613033132797","7613033132797"
"EH1671","5060078181655"
"9772042203008","9772042203008"
"5000433015379","5000433015379"
"5000143246216","5000143246216"
"5000205033525","5000205033525"
"9771759905007","9771759905007"
"9770267944157","9770267944157"
"9770955720025","9770955720025"
"9770957062031","9770957062031"
"5000143241044","5000143241044"
"7613032828844","7613032828844"
"7322540473612","7322540473612"
"5011417553626","5011417553626"
"5413149980525","5413149980525"
"5413149892743","5413149892743"
"5010438014758","5010438014758"
"5010438012426","5010438012426"
"8718114718781","718114718781"
"5000116103133","5000116103133"
"5000157071163","5000157071163"
"5000157067128","5000157067128"
"9771470272099","9771470272099"
"9771740996007","9771740996007"
"5060159960056","060159960056"
"EH1672","6011683"
"EH1673","7610400074773"
"EH1674","3046920020046"
"EH1675","3046920021005"
"EH1676","3046920084000"
"4007988036850","4007988036850"
"5000433016307","000433016307"
"EH1677","9310297654703"
"96011683","96011683"
"80220763","80220763"
"EH1678","5000237104415"
"EH1679","117051"
"EH1680","8717644043868"
"EH1681","5000231007545"
"EH1682","4015400347583"
"EH1683","50097623"
"EH1684","8711600340039"
"EH1685","8711600339804"
"EH1686","5029054589250"
"EH1687","5011962117007"
"EH1688","8717163008270"
"EH1689","4015400220350"
"EH1690","8718114336909"
"EH1691","5020379022392"
"EH1692","5011417553480"
"EH1693","5000204886054"
"EH1694","4044551014204"
"8410396700033","8410396700033"
"6002323300533","6002323300533"
"5011166018353","5011166018353"
"6004786008100","6004786008100"
"4007988038892","4007988038892"
"5010186017056","5010186017056"
"799223508409","799223508409"
"085200006007","085200006007"
"7322540473520","7322540473520"
"5020379033268","5020379033268"
"7610400075909","610400075909"
"5000112581935","000112581935"
"5011003042039","5011003042039"
"5000116103805","5000116103805"
"5000116103812","5000116103812"
"5000433016277","5000433016277"
"5010511470433","010511470433"
"9771478078044","9771478078044"
"9772040194995","9772040194995"
"9772042606991","9772042606991"
"9771745466024","9771745466024"
"5011885010225","5011885010225"
"90382918","90382918"
"90382901","90382901"
"5000347043895","000347043895"
"5020379029049","020379029049"
"5020379031752","5020379031752"
"5020379016285","5020379016285"
"5020379018029","5020379018029"
"5020379007924","5020379007924"
"5020379031813","020379031813"
"5029053032795","5029053032795"
"5011295079027","5011295079027"
"8410702009522","50112950790278410702"
"018341751062","018341751062"
"018341751109","018341751109"
"5010658312894","5010658312894"
"5010658312870","5010658312870"
"5010658312856","5010658312856"
"9771757596986","9771757596986"
"5020379026512","5020379026512"
"5000208083725","000208083725"
"5020379016667","5020379016667"
"5020379026062","5020379026062"
"5000101990687","5000101990687"
"5020379011556","5020379011556"
"5020379016308","5020379016308"
"5020379026048","5020379026048"
"5020379027199","5020379027199"
"5020379016520","5020379016520"
"5413149892361","5413149892361"
"5020379028622","5020379028622"
"5020379006910","5020379006910"
"5000354201837","5000354201837"
"5020379007153","5020379007153"
"5020379026390","5020379026390"
"5020379003490","5020379003490"
"5020379003476","5020379003476"
"5020379026833","5020379026833"
"5020379028196","5020379028196"
"5020379008402","5020379008402"
"5020379031790","5020379031790"
"4015400347484","015400347484"
"4015400347453","4015400347453"
"4015400347514","4015400347514"
"-5000382029748","000382029748"
"5000382029564","5000382029564"
"5000382029748","5000382029748"
"7622300208257","7622300208257"
"5050083540028","5050083540028"
"5050083540059","050083540059"
"7613032926250","7613032926250"
"4060800166050","4060800166050"
"5413548040639","5413548040639"
"9771752614012","9771752614012"
"5000382031857","5000382031857"
"5010102115767","5010102115767"
"5000382032502","000382032502"
"5050083539923","5050083539923"
"5000382029922","000382029922"
"4025500147068","4025500147068"
"4025500147181","4025500147181"
"5022313580289","5022313580289"
"3800020432358","3800020432358"
"5051969275300","5051969275300"
"5051969275201","5051969275201"
"EH1698","CODE 70"
"EH1699","CODE 20"
"50226573","50226573"
"7804320434711","7804320434711"
"5050083540202","5050083540202"
"5037069000189","5037069000189"
"5020379029155","5020379029155"
"5020379029322","5020379029322"
"5020379029315","5020379029315"
"5020379029131","5020379029131"
"5020379031592","5020379031592"
"5010677010351","5010677010351"
"5000159444927","5000159444927"
"9771362288207","9771362288207"
"9772043934000","9772043934000"
"8723400762188","8723400762188"
"5010511469062","5010511469062"
"80913542","80913542"
"80795926","80795926"
"5010511470754","5010511470754"
"5010029212969","5010029212969"
"5010511470808","5010511470808"
"5000158064768","5000158064768"
"5000433016215","5000433016215"
"5010718530916","5010718530916"
"9771746734061","9771746734061"
"9771462734147","9771462734147"
"9771758949972","9771758949972"
"5010791248005","5010791248005"
"9771571897009","9771571897009"
"5000187124709","5000187124709"
"5099556010347","5099556010347"
"5099556010316","5099556010316"
"5411431122691","5411431122691"
"5411431110704","5411431110704"
"5411431115709","5411431115709"
"5411431199693","5411431199693"
"5411431845699","5411431845699"
"5411431214693","5411431214693"
"5060118960721","5060118960721"
"5060118960745","5060118960745"
"7622300498177","7622300498177"
"5390343000580","5390343000580"
"7622300564629","7622300564629"
"7622300572556","7622300572556"
"5011037301119","5011037301119"
"50224173","0224173"
"4002207355378","4002207355378"
"5050083549182","5050083549182"
"5010084901051","5010084901051"
"5050083549236","5050083549236"
"5010029213393","5010029213393"
"6712670000320","6712670000320"
"5000434601694","5000434601694"
"5010029213416","010029213416"
"8902167000089","8902167000089"
"EH1700","5000112574692"
"5000435005187","5000435005187"
"5000433014860","5000433014860"
"5010718115113","5010718115113"
"5010718530817","5010718530817"
"5010718530718","5010718530718"
"4060800134936","4060800134936"
"EH1701","5000112581058"
"5060077781948","5060077781948"
"5000433015492","5000433015492"
"5000354201820","000354201820"
"8902167000010","8902167000010"
"8718114774725","8718114774725"
"5902795003165","5902795003165"
"5060184080484","5060184080484"
"5908238606382","5908238606382"
"5032009000441","5032009000441"
"072417085406","072417085406"
"5000157068071","5000157068071"
"5023751102040","5023751102040"
"5023751102019","023751102019"
"EH1702","5020092700867"
"5010822990170","5010822990170"
"652655000128","652655000128"
"EH1703","5020092700874"
"EH1704","3254950000062"
"5000433016789","5000433016789"
"5000433016819","5000433016819"
"5000112579680","000112579680"
"5020379028905","5020379028905"
"4002359653575","4002359653575"
"51180089","51180089"
"5010338206239","5010338206239"
"EH1705","000354900815"
"7804320061818","7804320061818"
"EH1706","8410076470300"
"5011308214544","5011308214544"
"5010034518209","5010034518209"
"5000433016154","5000433016154"
"5010102115811","010102115811"
"5010102115804","5010102115804"
"4060800166173","4060800166173"
"5000382032427","5000382032427"
"EH1707","5010485360143"
"EH1708","5010485360068"
"5011929136775","5011929136775"
"5011929136805","5011929136805"
"5013050020114","5013050020114"
"5013668404849","5013668404849"
"5060108701976","5060108701976"
"8716357000434","8716357000434"
"4002207355088","4002207355088"
"5060108701945","5060108701945"
"5060235310362","5060235310362"
"5060235310348","5060235310348"
"8710866070384","8710866070384"
"5000168164465","5000168164465"
"5017840002526","5017840002526"
"5000157065759","5000157065759"
"8690777220163","8690777220163"
"EH1711","8690777521000"
"8690777520508","8690777520508"
"8690777202015","8690777202015"
"5010024113025","5010024113025"
"EH1712","5000175412771"
"5413149913899","5413149913899"
"5000168164106","5000168164106"
"5410076181988","5410076181988"
"5000382030850","5000382030850"
"5011417544129","011417544129"
"5020379005920","5020379005920"
"5060079911190","060079911190"
"EH1714","5020379033282"
"5024278001625","5024278001625"
"8002371000674","8002371000674"
"5027017207852","5027017207852"
"5015282122345","5015282122345"
"5413149418523","5413149418523"
"5031390108590","031390108590"
"031390108743","5031390108743"
"5000328792255","000328792255"
"5050083549267","5050083549267"
"3487400010025","3487400010025"
"5000147027293","5000147027293"
"8722700161523","8722700161523"
"8717163411322","717163411322"
"8717163435526","8717163435526"
"5000166072960","5000166072960"
"5000231008771","5000231008771"
"3014230560040","3014230560040"
"3014230560019","3014230560019"
"5000231082221","5000231082221"
"5000231008986","5000231008986"
"5000231008832","5000231008832"
"7613033132063","7613033132063"
"5031413953114","5031413953114"
"5010238009633","5010238009633"
"5000116102778","5000116102778"
"EH1715","5019312089080"
"8717163058015","8717163058015"
"5000146051619","5000146051619"
"3059943016507","3059943016507"
"8727200299509","8727200299509"
"7622300508920","7622300508920"
"5410076072781","5410076072781"
"5000136994292","5000136994292"
"4002359648267","4002359648267"
"5000347020247","5000347020247"
"50096336","50096336"
"50096718","50096718"
"5010034593206","5010034593206"
"EH1716","5000166053624"
"5901696001058","5901696001058"
"42182092","42182092"
"8722700162001","8722700162001"
"EH1718","5000231083068"
"5000147025534","5000147025534"
"8712566125760","8712566125760"
"5023586207729","5023586207729"
"5023586209655","5023586209655"
"5023586207774","5023586207774"
"EH1719","5000232213013"
"5010153788996","5010153788996"
"5010153787883","5010153787883"
"EH1720","5000382029502"
"EH1721","5000433016123"
"5025938007858","5025938007858"
"085000014448","85000014448"
"45","45"
"50294183","50294183"
"5010658311392","5010658311392"
"9771613196077","9771613196077"
"5010511469871","5010511469871"
"5021319611119","5021319611119"
"EH1722","5037531000136"
"5020379027847","5020379027847"
"5020379030984","5020379030984"
"5020379029179","5020379029179"
"5020379023986","5020379023986"
"5020379025010","5020379025010"
"5020379010658","5020379010658"
"7613033121739","613033121739"
"5000393046284","000393046284"
"5000112581928","5000112581928"
"5034660521808","5034660521808"
"5000237105207","5000237105207"
"5000168163352","5000168163352"
"5000168157337","5000168157337"
"5000168157313","5000168157313"
"5000168163338","5000168163338"
"5000237105344","5000237105344"
"5000237105368","5000237105368"
"5000168161969","5000168161969"
"5000237105184","5000237105184"
"50237692","50237692"
"5015282121980","5015282121980"
"8410076800480","8410076800480"
"5000328816234","5000328816234"
"5000328327907","5000328327907"
"5000328474601","5000328474601"
"8712566109883","712566109883"
"5060167280122","5060167280122"
"5000289925457","5000289925457"
"5019312089097","019312089097"
"5016049703418","5016049703418"
"5016049703449","5016049703449"
"5016049703425","5016049703425"
"5016049703401","5016049703401"
"5000382019428","000382019428"
"5000433016840","000433016840"
"5010102115873","5010102115873"
"50213337","50213337"
"5000393078087","5000393078087"
"5015282121850","5015282121850"
"5000382029649","5000382029649"
"EH1724","5060218710028"
"EH1725","5032246000204"
"5000382032649","5000382032649"
"5000382032663","5000382032663"
"5029053033679","5029053033679"
"7322540473513","7322540473513"
"026331000781","5026331000781"
"5000187124815","5000187124815"
"5000187124792","5000187124792"
"5000178107940","000178107940"
"5000433016697","5000433016697"
"EH1726","5027876099063"
"EH1727","5000433016758"
"5024993729682","5024993729682"
"5000393078025","5000393078025"
"5015282122222","5015282122222"
"5013879900604","5013879900604"
"5035230100614","5035230100614"
"5000295142671","5000295142671"
"8018075040533","8018075040533"
"5000264013254","5000264013254"
"5391516871143","5391516871143"
"501000300116","5010003001169"
"5011941428018","5011941428018"
"7613033153389","7613033153389"
"5000166072441","5000166072441"
"8712566125807","8712566125807"
"8000353300019","8000353300019"
"5000393078117","5000393078117"
"5000187124938","5000187124938"
"5000178108329","5000178108329"
"5000178108343","5000178108343"
"5000178108367","5000178108367"
"7613033266393","7613033266393"
"5010029213744","5010029213744"
"5010029213706","5010029213706"
"5000354166891","5000354166891"
"5010394001038","5010394001038"
"5010038049259","010038049259"
"7804320214085","7804320214085"
"5000433014808","000433014808"
"EH1728","5010478720183"
"5015282122376","5015282122376"
"5010485360129","5010485360129"
"5060167280108","5060167280108"
"5060167280115","5060167280115"
"EH1729","4002359662614"
"7622300505622","7622300505622"
"7613033153327","613033153327"
"EH1730","7613033153341"
"5000143304114","5000143304114"
"5099873000373","5099873000373"
"EH1731","004800002426"
"EH1732","8691484485005"
"EH1733","5000168164366"
"5011898002439","5011898002439"
"EH1734","5010017106102"
"5010153787975","5010153787975"
"5010511470860","5010511470860"
"5011166019398","5011166019398"
"5011166019381","5011166019381"
"5000435005361","5000435005361"
"5000435005422","5000435005422"
"EH1739","5020713150057"
"5035774000296","5035774000296"
"EH1740","5000112581706"
"3329770042773","3329770042773"
"5031390108361","5031390108361"
"50226276","50226276"
"3535926001000","3535926001000"
"5010718115014","5010718115014"
"5000237103661","5000237103661"
"5010052106600","5010052106600"
"5010029213119","5010029213119"
"5000393077981","5000393077981"
"072417135194","072417135194"
"5000168165356","5000168165356"
"5000168165332","5000168165332"
"5010029212853","5010029212853"
"5010477300508","010477300508"
"5098715001639","5098715001639"
"5060033580110","5060033580110"
"5055352100361","055352100361"
"5060058372592","5060058372592"
"5012836750221","5012836750221"
"5000143326208","5000143326208"
"96019962","96019962"
"EH1741","5010029212952"
"9414024632504","9414024632504"
"50126729","50126729"
"50126743","50126743"
"50126736","50126736"
"5000289925273","000289925273"
"5000382032069","5000382032069"
"5000382032007","5000382032007"
"5000382032083","5000382032083"
"5010438003240","5010438003240"
"5010438003226","5010438003226"
"5413149702301","5413149702301"
