"extid","qty","price"
"5019312895964","1","1.75"
"5000227997744","1","1.29"
"5019312895957","1","1.75"
"5011003041995","1","1.99"
"5010103927321","1","4.99"
"5011835100211","1","1.99"
"5018819908610","1","0.6"
"5000187113703","1","1.79"
"5000187113680","1","1.89"
"5000347037320","2","1"
"5010038100080","1","1"
"41001356","1","1.1"
"8501110080828","1","19.99"
"5010375501069","1","10.99"
"5010003000247","1","0.99"
"5031153332422","1","2.79"
"5022313524221","1","0.79"
"4006323501053","1","4.99"
"5060217980002","1","0.99"
"5410316992442","1","8.99"
"5000221002536","1","1.89"
"5000221005285","1","1.89"
"024000001669","1","0.69"
"5000168146218","1","2.05"
"5000143243161","1","2.39"
"5016491124069","1","1.29"
"5060007581013","1","0.79"
"5017840004049","1","1.49"
"5060184080002","1","1.29"
"5017162001658","1","1.49"
"5017162000033","1","1.29"
"8721500002081","1","0.99"
"5060184080019","1","1.29"
"8721500015272","1","0.99"
"074448403365","1","0.79"
"5034444101110","1","0.89"
"5017840004063","1","1.29"
"5060184080088","1","1.49"
"5017840004032","1","1.49"
"5012035928438","1","1.29"
"4050300285450","1","0.69"
"5012035927219","1","1.29"
"5012035928414","1","1.29"
"5012035928100","1","1.29"
"5012035927592","1","1.29"
"5012035925956","1","1.29"
"15BB","1","0.6"
"25DD","1","0.9"
"30EE","1","1"
"35FF","1","1.25"
"40FF","1","1.3"
"45GG","1","1.5"
"50HH","1","1.69"
"55HI","1","1.79"
"60II","1","1.95"
"90KK","1","2.6"
"3661202875208","1","3.49"
"100LL","1","2.9"
"125MM","1","3.2"
"3661202875314","1","3.49"
"135NN","1","3.4"
"150PP","1","3.55"
"200QQ","1","3.8"
"250RR","1","4.1"
"275SS","1","4.6"
"300TT","1","5"
"3661202875109","1","3.49"
"350TT","1","5.7"
"375UU","1","6.15"
"5000143236002","1","4.63"
"75JJ","1","2.25"
"1 - 6 ADULT ","1","8"
"CHILD TRAVELCARD","1","3"
"2-6 TRAVELCARD","1","7"
"5060172540013","1","10"
"5060172540068","1","5"
"5060157644101","1","5"
"VECTONE","1","5"
"5000143244113","1","4.68"
"5000433012125","1","4.63"
"5000433012217","1","4.68"
"5000433012217","1","4.68"
"8718114148274","1","2.79"
"0000001","1","5"
"8717644367209","1","2.39"
"0000002","1","5"
"0000003","1","5"
"0000004","1","5"
"5033015200115","1","1.59"
"0000006","1","5"
"0000007","1","5"
"0000009","1","5"
"0000010","1","5"
"5000101979828","1","1"
"0000011","1","5"
"0000012","1","5"
"0000013","1","5"
"0000014","1","5"
"0000015","1","5"
"0000016","1","5"
"9770952796153","1","3.2"
"0000017","1","5"
"0000018","1","10"
"0000019","1","10"
"0000020","1","15"
"9771467408111","1","1.85"
"0000021","1","5"
"000022","1","10"
"0000023","1","5"
"0000024","1","10"
"0000025","1","5"
"9771756356994","1","4.99"
"9770035791068","1","3.75"
"9770957662132","1","4.2"
"9771479149040","1","4.8"
"9771470446063","1","3.8"
"9770263085182","1","3.75"
"9770142890197","1","3.9"
"9771367082114","1","4.25"
"9771356743132","1","3.99"
"9771464405137","1","3.8"
"9771353347227","1","3.6"
"9770955495206","1","3.99"
"9771747810047","1","2.99"
"9771747785055","1","2.89"
"9771747683016","1","4.99"
"9771747699000","1","5.99"
"9770027935135","1","4.99"
"9771356463979","1","2.99"
"9771359012082","1","3.95"
"9771354061139","1","3.95"
"9772042482007","1","2.99"
"9770957697202","1","4.2"
"9771759802009","1","2.25"
"9770959878081","1","4.5"
"9771364250530","1","4.5"
"9771466101112","1","1.99"
"9771357451050","1","4.2"
"9771748810008","1","4.95"
"9772042149009","1","2.99"
"9770143726174","1","4.2"
"8436033302019","1","1.49"
"9771753499007","1","1.99"
"9771745784036","1","2.2"
"9771759975017","1","2.5"
"9772042778001","1","2.99"
"9771759930979","1","2.99"
"9771740111905","1","2.75"
"9771751527030","1","2.2"
"9771745466987","1","2.99"
"9771443604018","1","3.75"
"9771461523124","1","3.2"
"9771744959046","1","4.25"
"9772042471001","1","2.75"
"9770957588241","1","3.4"
"9771742115062","1","3.4"
"5023625004913","1","1.99"
"9771478439074","1","3.4"
"9771058301968","1","4.25"
"9770016697068","1","2.3"
"9770966849142","1","1.45"
"9771468404082","1","1.6"
"9770961853335","1","0.49"
"5021956001014","1","2.99"
"9771479792000","1","0.9"
"9771748898051","1","0.67"
"9771753511105","1","1.6"
"9771741722063","1","3.3"
"9771467411036","1","1.95"
"9771753045020","1","2.99"
"9771362288115","1","1.99"
"9771365686215","1","1.4"
"9771757699021","1","2.3"
"9770951862200","1","2.8"
"9770037337219","1","3.99"
"9770957985958","1","0.7"
"9771472016097","1","3.6"
"9771476578010","1","3.6"
"5029053022215","1","0.29"
"9771746734047","1","3.4"
"9771360497137","1","2.65"
"9771471101077","1","3.5"
"9770309809154","1","2.65"
"9771362849125","1","2.75"
"9770966435048","1","3.95"
"9771748690020","1","4.25"
"9771740401037","1","1.75"
"9770003324274","1","1.7"
"9770956660153","1","3.5"
"9771361506098","1","1.7"
"9770959004121","1","2.7"
"9771747798031","1","1.8"
"9771757200012","1","3.75"
"9771366267017","1","4.5"
"9771356871095","1","1.65"
"9771756625021","1","1.99"
"5018819908498","1","4.99"
"9771461490068","1","1.9"
"9770268980208","1","3.9"
"9771757758018","1","3.5"
"9771355027165","1","4.2"
"9778756779068","1","3.95"
"9771366130090","1","1.7"
"8018190039450","1","3.99"
"5018819908634","1","4.99"
"9771353951059","1","2.6"
"9770956098093","1","3.6"
"9770961766178","1","3.9"
"9771352701006","1","1.45"
"9771473502070","1","3.7"
"9772041433000","1","1.99"
"9771751854006","1","3.45"
"9771362140086","1","3.8"
"9771754142025","1","2.4"
"9771479150046","1","3.99"
"9773612860010","1","3.95"
"9771759462005","1","1.99"
"9771369086059","1","3.25"
"9771477685083","1","4"
"9771363620068","1","2.3"
"9770956156175","1","1.6"
"9771755630002","1","1.99"
"9770956159176","1","2.3"
"9771469451115","1","1.75"
"9771742508055","1","1.75"
"9771756276001","1","1.99"
"9771759464016","1","2.3"
"9771753759033","1","2.9"
"9771751701041","1","1.85"
"9771745649052","1","2.1"
"EH1204","1","3.49"
"3057640393983","1","1.39"
"00000000001","1","5"
"50201969","1","0.6"
"9771742498516","1","1"
"9770307123412","1","1.2"
"9770261307316","1","1"
"9770968336411","1","1.7"
"9772009246017","1","1.2"
"9771649670312","1","1.2"
"9779219986917","1","1.5"
"9771360298000","1","1.6"
"9771759680027","1","0.5"
"9770003330176","1","1.7"
"9771751112014","1","1.1"
"9771744875018","1","1"
"3086123001060","1","0.35"
"6004786004416","1","4.99"
"3661202875109","2","2.5"
"3661202875314","2","2.5"
"3661202875208","2","2.5"
"8015449170124","1","3.49"
"8015449170124","2","2.5"
"5010044003665","1","1.59"
"5000168156392","1","1.55"
"072417128578","1","0.59"
"5011424500613","1","0.59"
"50991716","1","0.4"
"5000168124230","1","0.99"
"5000168146515","1","0.89"
"8710502260001","1","0.99"
"8001585001026","1","1.59"
"90162541","1","1.15"
"5000112575057","1","1.69"
"5000112574753","1","1.85"
"5000112569810","1","1.59"
"5010718104926","1","2.19"
"5031390107517","1","1"
"5031390108095","1","1"
"5031390108033","1","1"
"5031390107609","1","1"
"5031390108057","1","1"
"5031390108149","1","1"
"5031390108101","1","2"
"5031390108071","1","2"
"5031390108132","1","2"
"5410853032830","1","2.49"
"5410853032861","1","2.49"
"5000394076952","1","3.99"
"5410853032809","1","2.49"
"5060066940295","1","0.99"
"5034660519294","1","0.55"
"9311043067549","1","4.49"
"4000539670732","1","0.45"
"5410263912432","1","0.99"
"5410263912432","6","5"
"5410263912432","8","6"
"5410263912432","6","0.8333"
"5410263912432","8","0.75"
"083820125559","1","1.39"
"083820125559","6","1.1667"
"5035230100881","1","1"
"5035230100263","1","1.35"
"5012454067374","1","6.49"
"5012454067381","1","5.49"
"4000539670602","1","2.99"
"4000539670602","2","2"
"4000539670008","1","2.99"
"4000539670008","2","2"
"4000539671104","1","2.99"
"4000539671104","2","0.5"
"4000539602801","1","1.99"
"4000539602306","1","3.49"
"9003600541455","1","1.39"
"8003340091327","1","5.99"
"3046920028752","2","1.25"
"7610400070577","2","1.25"
"375188","2","1.4"
"CO011","2","1.4"
"375177","2","1.25"
"3046920028370","2","1.4"
"3046920029728","2","1.25"
"3046920029698","2","1.25"
"3046920011501","2","1"
"93498739","2","0.25"
"5000205037578","1","1.29"
"5010038049440","1","1"
"5010038049440","6","0.9167"
"5035230100621","1","0.6"
"5035774000180","1","0.79"
"5010238203185","1","0.75"
"7613032585334","1","1"
"5035774000531","1","0.39"
"5035774000531","3","0.3333"
"5035774000586","1","0.39"
"5035774000586","3","0.3333"
"5035774000562","1","0.39"
"5035774000562","3","0.3333"
"5035774000609","3","0.3333"
"5035774000579","1","0.39"
"5035774000579","3","0.3333"
"8011143006868","1","3.49"
"8011143006868","2","2.5"
"8011143006929","1","3.49"
"8011143006929","2","2.5"
"8011143006974","1","3.49"
"8011143006974","2","2.5"
"8011143006875","1","3.49"
"8011143006875","2","2.5"
"9770307757730","1","0.55"
"9771463129935","1","2.5"
"9771742498530","1","1"
"5013803666798","1","1.99"
"205316002490","1","2.49"
"253090002298","1","2.29"
"205303001529","1","1.39"
"203289001663","1","1.49"
"5756111601012","1","1.59"
"212300000004","1","0.99"
"5024075000227","1","2.59"
"2033861001099","1","1.09"
"212360001126","1","1.12"
"5011037922116","1","1.49"
"5011037922017","1","1.49"
"5000382022398","1","1.19"
"5029291501695","1","1.49"
"5000382018254","1","0.5"
"5000382018230","1","0.5"
"5010003060272","1","0.89"
"5027876085431","1","1.49"
"7613032260750","1","1"
"7613032506599","1","1"
"5018819908474","1","0.5"
"80052043","1","0.5"
"5034660520047","1","0.17"
"487494","2","0.75"
"5010718110316","1","1.79"
"8018190040098","1","0.5"
"5410316990066","1","15.99"
"5010092245741","1","1.35"
"5032246000099","1","0.99"
"330477","2","0.4"
"426730","2","0.4"
"5010238008285","1","1.35"
"5023472005057","1","0.99"
"5010003000407","1","0.99"
"3068320102788","1","0.75"
"5012309016946","1","0.55"
"5000116102587","1","2"
"8690777206501","1","2.99"
"5904242000154","1","0.69"
"5904242000277","1","0.69"
"5902795003080","1","0.39"
"5902795003301","1","0.39"
"5902795003097","1","0.39"
"5902795003288","1","0.39"
"5413149870154","1","2.99"
"5010718823018","1","2.19"
"5010718112716","1","1.79"
"5010718112815","1","1.69"
"5034660520030","1","0.17"
"5000143236019","1","2.37"
"5000143246155","1","2.39"
"5013050020077","1","0.25"
"5013050020084","1","0.25"
"84197511","1","0.2"
"7622300252670","1","1.29"
"7622300082888","1","1.29"
"5014067201480","1","0.79"
"5014067201466","1","0.79"
"5014067201459","1","0.79"
"5000178103751","1","1.99"
"9771741722070","1","3.4"
"9770017208232","1","3.5"
"9770955631222","1","4.9"
"5055279004803","1","2.39"
"5010718524014","1","2.19"
"5020713030014","1","10.99"
"072417128080","1","1.59"
"5010035059671","1","1.19"
"5010103926379","1","12.99"
"5060122030403","1","1.89"
"5060122030427","1","1.89"
"7613032435875","1","2.15"
"5011544070034","1","1.89"
"070177115715","1","1.59"
"070177103088","1","1.59"
"5024079004023","1","1"
"9770141114232","1","2"
"8714789498591","1","1"
"5011417552483","1","1.49"
"8718114113852","1","3.69"
"5413149697959","1","3.49"
"8410076471222","1","3.49"
"5027876085578","1","0.99"
"8772900000375","1","0.99"
"5027863604980","1","0.99"
"5000204885583","1","1.69"
"5012233200954","1","0.99"
"5010718112518","1","1.79"
"5034660519140","1","1"
"8414296454126","1","0.99"
"5060101110133","1","0.99"
"5060101155585","1","0.99"
"076840600151","1","4.99"
"116861","1","7.99"
"5010981003162","1","7.99"
"50478699","1","0.89"
"9771466608253","1","1.6"
"9771369900270","1","1.3"
"9770968336428","1","1.7"
"9770953633204","1","2.7"
"5000112574739","1","1.85"
"5000112574708","1","0.99"
"5000112574722","1","1.85"
"5449000080257","1","0.49"
"8410001100463","1","0.79"
"5034660518365","1","1.99"
"9781858751917","1","2.99"
"074472703011","1","1.49"
"5016049703203","1","1.39"
"074472703028","1","1.39"
"5017243090205","1","1.29"
"5017243090038","1","1.29"
"8713354058154","1","1.99"
"8713354058055","1","1.99"
"5021684960621","1","2.49"
"5060068610028","1","1.19"
"5010718112914","1","1.79"
"7613032763398","1","0.79"
"5023274067024","1","1.49"
"50051533","1","1.99"
"5000347016752","1","3.59"
"50160181","1","3.99"
"5000382026617","1","1.19"
"4007817410882","1","0.49"
"4007817410943","1","0.49"
"4028491400518","1","1.29"
"4028491400471","1","1.59"
"4028491400525","1","1.59"
"4028491400464","1","1.59"
"5017840001482","1","0.89"
"5017840001185","1","0.89"
"8721500036840","1","1.09"
"8721500067578","1","0.99"
"5060184080040","1","1.09"
"046214930207","1","1.05"
"5010035059428","1","1.39"
"5010375441044","1","13.99"
"192675","6","0.9167"
"4022025830031","1","4.99"
"4022025387030","1","4.99"
"5010973003477","1","0.99"
"5060091760004","1","24.99"
"5011898007724","1","1.19"
"5011898007724","2","0.995"
"5000433012095","1","2.35"
"5000143246148","1","4.68"
"5000433012187","1","4.63"
"5060101151457","1","0.99"
"5000112574777","1","1.09"
"50105182","1","0.55"
"9770955034191","1","1.5"
"9771465626821","1","1.95"
"9770043722269","1","0.92"
"5000433012248","1","4.68"
"5010438012341","1","0.39"
"5060122032391","1","1.09"
"5000112574685","1","0.99"
"5000143238112","1","4.63"
"5000393045980","1","5.74"
"5000168129990","1","0.68"
"5000168156316","1","1"
"5000237101452","1","0.37"
"5000237101445","1","0.37"
"5000237101551","1","0.37"
"5000237101476","1","0.37"
"5000237101483","1","0.37"
"5000237101469","1","0.37"
"5010718842019","1","1.79"
"5021973125243","1","0.79"
"5000143326109","1","5.17"
"8690766301439","1","0.79"
"8690766301132","1","0.79"
"5021973127216","1","1.29"
"5021973127223","1","1.29"
"5023751105171","1","0.49"
"5023751105164","1","0.49"
"5023751105133","1","0.49"
"5023751105157","1","0.49"
"5018605120684","1","0.99"
"5034660519126","1","1"
"7613032584603","1","1"
"5000347038808","1","1.2"
"5000433010459","1","4.3"
"8712361924421","1","1.19"
"7613031530205","1","1.99"
"9311043081132","1","4.49"
"5035766041559","1","1.89"
"8015449170155","1","3.49"
"8015449170117","1","3.49"
"5035774000197","1","2.49"
"5034660516903","1","1.99"
"5010375441242","1","4.49"
"3057640393648","1","0.85"
"5000382025344","1","0.49"
"5000112576153","1","1.69"
"5031390108125","1","1"
"5031390108163","1","1"
"5031390108156","1","2"
"5031390107593","1","2"
"5010228047201","1","3.99"
"5000205037585","1","1.49"
"5000116102228","1","1.39"
"5411361012499","1","1.99"
"5000227998352","1","1.89"
"5011898006741","1","1.59"
"024000069416","1","1.4"
"5018819909389","1","0.5"
"9770307017513","1","0.5"
"5449000134196","1","1.09"
"5000116102594","1","2"
"5000116102211","1","1.39"
"5000143558135","1","2.36"
"413604","1","8.85"
"5000393045874","1","2.44"
"5000393158444","1","10.73"
"5000434601212","1","3.4"
"9771749999979","1","0.75"
"9771357753154","1","2.5"
"50647569","1","1.99"
"5011061171269","1","0.6"
"5011013500703","1","13"
"7312040017201","1","5.49"
"5027255078658","1","1.19"
"5000477893087","1","1.99"
"5021932011136","1","5.99"
"5060166691080","1","1"
"3014260201753","1","2.39"
"5035766041788","1","3.49"
"5740900805408","1","2.49"
"4043058003063","1","9.15"
"5010029212150","1","1.39"
"5010044003788","1","0.5"
"5010044003696","1","0.55"
"5010044003719","1","0.55"
"5010044003672","1","0.55"
"5010044003771","1","0.5"
"5413149697614","1","3.99"
"5018819909273","1","0.5"
"9771475628037","1","1.75"
"3415581154122","1","4.79"
"7613032517724","1","4.99"
"8003340091136","1","1.29"
"5000112576160","1","1.69"
"5449000156709","1","1.59"
"9771742498554","1","1"
"9770027185233","1","1.99"
"9770307123658","1","1.2"
"5013050051002","1","0.3"
"9325040021602","1","6.99"
"9325040021244","1","5.99"
"3500610050657","1","3.99"
"5000433012156","1","2.35"
"5031390108200","1","2"
"5000143241020","1","4.63"
"HARIBO","1","1"
"5010038100080","6","0.9167"
"934987391","1","1"
"5000382015130","1","0.99"
"8028936003614","1","3.49"
"8028936003614","2","2.5"
"8028936006998","1","3.49"
"8028936006998","2","2.5"
"8015449170117","2","2.5"
"8028936006943","1","3.49"
"8028936006943","2","2.5"
"5000295002425","1","1.35"
"5010038100103","1","5"
"B009","4","1.37"
"498230","2","1.65"
"471192","3","1.8333"
"488709","2","0.35"
"488699","2","0.35"
"167329","2","2.5"
"CR011","2","0.25"
"SD056","2","1.5"
"5000112569810","2","1.25"
"SD048","2","1.25"
"5000112575071","1","1.69"
"5000112575071","2","1.25"
"EH1205","1","2.65"
"5015282121904","1","0.74"
"487472","2","0.75"
"4015400353416","1","1"
"5060088680087","1","4.99"
"5011069122843","1","2.09"
"5011069122881","1","2.09"
"5011069122805","1","2.25"
"5055279005497","1","1.99"
"5055279005213","1","2.65"
"5055279005510","1","2.75"
"5055279005237","1","2.49"
"5000178107124","1","1.79"
"5018833014106","1","1.29"
"5018833014021","1","1.29"
"5000382027232","1","0.99"
"5000382026259","1","0.89"
"5000382024972","1","0.6"
"5000382024996","1","0.6"
"5000382025016","1","0.6"
"5000393077325","1","4.4"
"5000328889047","1","1"
"5017764112561","1","1.99"
"5017764112516","1","1.79"
"4060800135131","1","1.75"
"5027876085332","1","0.99"
"9320000217026","1","7"
"5000205020914","1","2.29"
"5027876085776","1","1.09"
"5027876085738","1","0.65"
"5900951027048","1","0.6"
"5035766640943","1","1"
"8690777524704","1","1.99"
"123456123465","1","1.29"
"472122","6","1"
"5035766640943","6","0.9167"
"9781843581956","1","4.99"
"5015282120495","1","0.35"
"5060030541213","1","1.59"
"8722700800521","1","0.99"
"7613031867615","1","0.99"
"5000347038679","1","1.3"
"5000347038815","1","1.29"
"5021973125618","1","0.79"
"5000393077295","1","4.4"
"4015400287445","1","2.79"
"355270","1","0.79"
"5034444101301","1","0.69"
"5060089417057","1","1.49"
"5010134007665","1","2.95"
"8711758011119","1","0.99"
"5000382021179","1","0.99"
"5010134007658","1","2.95"
"80759249","1","0.4"
"4060800135124","1","1.75"
"8004027034644","1","8.99"
"5000112574661","1","0.99"
"8410015023703","1","7.99"
"8011143006981","1","3.49"
"9311218000227","1","4.99"
"EH1206","1","1"
"074472281076","1","1"
"3046920011877","1","1.83"
"3046920029674","1","1.83"
"6001067021407","1","0.99"
"6930660902151","1","0.99"
"5034660519171","1","1"
"5010511469635","1","0.59"
"3046920029674","2","1.25"
"3181731101017H","1","1.29"
"5410228141266","1","1"
"5410228141266","6","0.8333"
"8028936007001","1","3.49"
"8015449170070","1","3.49"
"5410228144786","1","22.99"
"5000112574678","1","0.99"
"5000168156293","1","1"
"5034660519119","1","1"
"5031390108217","1","2"
"5000433009842","1","4.7"
"5000143558128","1","11.2"
"7613035763374","1","0.6"
"5018833017251","1","1.29"
"5031390108231","1","1"
"4060800134998","1","0.99"
"5034444101134","1","0.89"
"5034444101127","1","0.89"
"8718114718217","1","1.5"
"5034444101103","1","0.89"
"5037202911303","1","2.29"
"5017840001062","1","1.69"
"5017840001055","1","1.69"
"5017162000040","1","1.49"
"8028936007018","1","3.49"
"8028936007018","2","2.5"
"5000177455363","1","1.59"
"166399","2","0.75"
"84196446","1","1.29"
"9770965397361","1","0.6"
"9770968336565","1","1.9"
"9770307176562","1","2.5"
"9771353094459","1","1.5"
"9771649670367","1","1.5"
"5000433013115","1","4.65"
"5000301037984","1","1.59"
"5000399002154","1","1.99"
"5021827104943","1","1.49"
"5013719297741","1","0.5"
"079252101117","1","0.79"
"3086122301093","1","1.49"
"5021827104950","1","0.49"
"5449000142528","1","1"
"5010065000087","1","0.69"
"5000301141841","1","0.49"
"5051146002033","1","0.99"
"5027399020308","1","1.49"
"4026700400588","1","1.59"
"5060116332759","1","1.49"
"5013719297734","1","0.49"
"048415510042","1","17.99"
"5024460002836","1","2.49"
"034707056367","1","3.49"
"5021932016629","1","1.69"
"5021932016629","3","1.6667"
"7312040040704","1","16.99"
"8710421011517","1","0.65"
"8018190039368","1","0.5"
"5010693601540","1","1.09"
"8011143006943","1","3.49"
"8011143006943","2","2.5"
"8015449170087","1","3.49"
"8015449170087","2","2.5"
"8028936007001","2","2.5"
"8011143006981","2","2.5"
"5060166691516","1","1.29"
"3057640393303","1","0.8"
"80759225","1","0.4"
"80759232","1","0.4"
"5900951027710","1","1.69"
"42188896","1","0.4"
"5011533106249","1","1"
"4025500146436","1","0.79"
"5000168157252","1","0.39"
"072417123559","1","1.45"
"8712508000926","1","3.49"
"5900951029196","1","1.59"
"5000159430944","1","1.99"
"5000149023859","1","0.99"
"5015282121607","1","0.79"
"5035774000067","1","1.09"
"5000328706801","1","0.45"
"5000328688695","1","0.45"
"5000328459806","1","0.45"
"5000328606514","1","0.45"
"5015282121829","1","0.89"
"5015282121898","1","0.79"
"5904075001137","1","1.89"
"5904075001267","1","1.39"
"5901696000327","1","1.19"
"5901696000105","1","0.69"
"5901696000020","1","0.69"
"5901696000068","1","0.69"
"5014951800027","1","0.79"
"5024472110154","1","0.99"
"5038562990038","1","1.99"
"5024278001250","1","0.89"
"046214230208","1","1.05"
"5027870200076","1","0.79"
"5029053031514","1","1.99"
"5029053031439","1","1.99"
"4060800134899","1","0.99"
"5010102112889","1","0.65"
"4060800135001","1","0.99"
"8028936003539","1","3.49"
"8028936003539","2","2.5"
"8715817110133","1","0.99"
"50054039","1","1.25"
"5000237101544","1","0.37"
"5060101154595","1","0.99"
"5060021006301","1","1.09"
"5010044003818","1","1"
"5010003051515","1","1.19"
"7622300419394","1","0.6"
"5000143555233","1","4"
"5000143240283","1","5.17"
"5000112574746","1","1.85"
"5027876095508","1","0.46"
"5010548002287","1","1.99"
"5000168106878","1","1.09"
"50001681563098","1","1"
"50004330130238","1","4.63"
"5099556009761","1","1.49"
"5011898005553","1","0.89"
"5000382027218","1","0.35"
"210117001788","1","1.39"
"201727001923","1","1.92"
"5000187114618","1","1.29"
"5055365500004","1","1.29"
"4017100290503","1","1.89"
"7312220011272","1","1.39"
"652655500239","1","1.29"
"7312220016277","1","1.39"
"5010338016074","1","1.99"
"5017162000316","1","1.19"
"5010338016630","1","1.99"
"5010338016081","1","1.99"
"5773184110654","1","1.79"
"5709152009538","1","1.49"
"5706386101847","1","1.99"
"5200303830556","1","1.59"
"8713621500041","1","2.39"
"5200303830549","1","1.59"
"5773184110708","1","1.49"
"5706386101151","1","1.99"
"5020092620011","1","1.49"
"8710615077183","1","0.85"
"5011835102888&","1","1.99"
"5011835101966","1","1.99"
"5021973125533","1","0.79"
"5000382026044","1","0.35"
"5010718527015","1","2.19"
"5000232828743","1","4.49"
"5060116336269","1","0.69"
"5000237102039","1","0.55"
"5000237102046","1","0.55"
"EH1207","1","150"
"018209","6","0.9167"
"595900","6","0.9167"
"5011932011281","1","5.99"
"5021405000032","1","2.49"
"5021405000049","1","2.49"
"5000394038165","1","3.49"
"5021405000018","1","2.49"
"5021405000759","1","2.49"
"5021405000056","1","2.49"
"5410853017097","1","3.99"
"7638900083071","1","2.99"
"5000433013146","1","4.65"
"072417122644","1","1.45"
"7613032585310","1","1"
"87108026","1","0.5"
"4009249022626","1","1.29"
"5010718400028","1","1.59"
"5010718864028","1","1.49"
"9771355027950","1","4.5"
"9781907324024","1","4.99"
"9770043736334","1","1.2"
"9770262026216","1","0.85"
"5000116103164","1","1.5"
"5000116102655","1","1.99"
"5010718427018","1","2.89"
"5010718400615","1","2.99"
"5010718303015","1","1.99"
"5010718736011","1","2.19"
"5000328478548","1","0.45"
"5000328337555","1","0.45"
"5000328691503","1","0.45"
"5000328688343","1","0.45"
"5011166018100","1","2.99"
"5000159433051","1","0.6"
"4005800042775","1","1.69"
"5012836181513","1","1.99"
"5012836612598","1","1.59"
"50765225","1","1.99"
"5012836700325","1","1.59"
"50981137","1","2.39"
"5012836707546","1","2.39"
"5012836706389","1","2.39"
"5023625005323","1","1.99"
"5011876000686","1","1.99"
"5000433012996","1","2.35"
"5000433013085","1","2.37"
"443636","1","3.99"
"5027831000028","1","0.99"
"5000168156422","1","1"
"5000168156408","1","1.55"
"5000168156385","1","1.55"
"5000168156330","1","1"
"4060800135148","1","1.75"
"5032824008066","1","1.99"
"5032824008011","1","0.99"
"50120359276155012035","1","1.29"
"5010029211573","1","0.32"
"5000382026112","1","0.45"
"5000177445692","1","0.99"
"5000433013177","1","3.65"
"5000433013177","1","4.65"
"5000433013290","1","2.37"
"5017764112745","1","0.79"
"5017764112677","1","1.99"
"5017764112721","1","1.99"
"5027831000110","1","0.99"
"5027831000349","1","0.99"
"5027831000127","1","0.99"
"5027876085554","1","1.35"
"5010718299028","1","1.29"
"5000159433068","1","0.79"
"5015282121522","1","0.27"
"5027876095720","1","0.49"
"5060122032414","1","1.09"
"5000237101780","1","0.65"
"5017764112691","1","0.7"
"87215000042907 ","1","1.69"
"150954","1","2.39"
"8710194031002","1","9.99"
"5060222710267","1","0.99"
"5060045050748","1","1.29"
"50313901082625031390","1","5"
"5025790180034","1","2.09"
"5025790210007","1","1.29"
"5025790010003","1","1.89"
"5025790040000","1","2.1"
"5025790030001","1","1.99"
"5025790050009","1","2.15"
"5000394060449","1","3.49"
"9415549809679","1","8.99"
"9415549814635","1","6.99"
"5010586000108","1","1.29"
"5011435608735","1","2.29"
"5000347038112","1","1.1"
"5015282121935","1","0.25"
"6939495510388","1","0.79"
"8435319700075","1","0.69"
"5025790140007","1","1.89"
"5025790460006","1","2.3"
"5025790400002","1","2.1"
"5014067201176","1","1.19"
"5051969275102","1","0.5"
"4010352508303","1","1.99"
"5055028370326","1","1.29"
"5000433012279","1","4.63"
"5025790260002","1","2.55"
"5025790350000","1","1.39"
"5025790340001","1","2.39"
"072417131219","1","0.69"
"072417131196","1","0.69"
"072417131202","1","0.69"
"8718114719405","1","1.5"
"9310297651887","1","5.49"
"5000393077387","1","4.42"
"5031390108255","1","1"
"5031390108170","1","2"
"EH1208","1","1.45"
"WKD BLUE","1","2.99"
"5000433013849","1","4.83"
"5010017097073","1","1.39"
"5025790160005","1","1.9"
"5038512005126","1","1"
"5050565121684","1","1.99"
"5050565122155","1","0.99"
"5050565121660","1","0.99"
"5010718400417","1","1.59"
"42189558","1","0.65"
"5011026100389","2","2.995"
"792659","1","9.99"
"5000433013757","1","4.79"
"8431618020166","1","1.5"
"3086123001053","1","0.35"
"5023875357142","1","0.69"
"5013531780803","1","0.49"
"5012035928667","1","1.19"
"5413149708549","1","2.89"
"5000166072403","1","0.68"
"EH1209","1","4.75"
"7612100061558","1","1.89"
"50354061","1","1.69"
"5000143555264","1","7.3"
"5000237101117","1","0.79"
"5000264012813","1","1.99"
"5055279006326","1","1.79"
"5055279005459","1","1.69"
"5055279004360","1","1.49"
"5055279004384","1","1.49"
"5021932016506","1","1.69"
"5000393077356","1","4.42"
"5000433014389","1","4.8"
"7804300121259","1","4.99"
"5025790100001","1","2.6"
"5000178107162","1","1.49"
"5098715000021","1","2.59"
"652655500154","1","1.99"
"5709152009248","1","1.59"
"5060058372653","1","0.79"
"8410387002122","1","1.49"
"5060058372646","1","0.79"
"5060058372639","1","0.79"
"50980482","1","1.79"
"5055352100132","1","1.89"
"5055352100125","1","1.69"
"5055352100149","1","1.89"
"4017100345005","1","1.49"
"4017100140006","1","1.49"
"4017100151002","1","1.59"
"5000433013696","1","4.79"
"5051469160403","1","0.99"
"5051469120407","1","0.99"
"57110","1","1.99"
"57112","1","1.99"
"3120581363954","1","4.99"
"5023274053102","1","0.39"
"5023274066638","1","0.25"
"5010511470037","1","1"
"5010511470044","1","1"
"5012187080503","1","1.49"
"5098715200018","1","2.59"
"5410076067657","1","0.89"
"87311617","1","0.3"
"87311600","1","0.3"
"5010718106913","1","2.49"
